config_id,plot_name,plot_width_m,plot_depth_m,plot_area_sqm,plot_area_cents,plot_area_sqft,facing,bhk_type,is_suitable,suitability_reason,net_buildable_area_sqm,net_buildable_width_m,net_buildable_depth_m,zone_public_pct,zone_private_pct,zone_service_pct,master_bedroom_target_w,master_bedroom_target_d,bedroom2_target_w,bedroom2_target_d,bedroom3_target_w,bedroom3_target_d,living_target_w,living_target_d,dining_target_w,dining_target_d,kitchen_target_w,kitchen_target_d,toilet_att_target_w,toilet_att_target_d,toilet_common_target_w,toilet_common_target_d,utility_target_w,utility_target_d,verandah_target_w,verandah_target_d,pooja_room_possible,staircase_possible,courtyard_possible,common_in_district,vastu_front_facing,layout_strategy,typical_use,road_width_typical_m,fsi_applicable,is_corner_plot,special_notes
190,12x15m Residential,12,15,180,4.45,1937.5,W,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",120,10,12,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,2.7,3.3,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Erode, Salem, Namakkal, Karur","West entry acceptable, master bedroom SW corner",West entry with verandah. Living-dining front zone. Master bedroom SE for morning sun. Bedroom 2 NE. Kitchen NW service corner with utility area.,SEMI_URBAN,7.5,1.5,0,
191,12x15m Residential,12,15,180,4.45,1937.5,W,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",120,10,12,25,50,25,4,4.5,3.6,4,2.7,3.3,4.2,5.4,3.6,3.6,2.7,3.3,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Erode, Salem, Namakkal, Karur","West entry acceptable, master bedroom SW corner",West entry verandah. Living room front. Dining adjacent. Master bedroom SE. Bedroom 2 NE. Bedroom 3 east-center. Kitchen and services NW corner block.,SEMI_URBAN,7.5,1.5,0,
192,12x15m Residential,12,15,180,4.45,1937.5,W,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",120,10,12,22,55,23,4,4.5,3.6,4,2.7,3.3,4.2,5.4,3.6,3.6,2.7,3.3,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Erode, Salem, Namakkal, Karur","West entry acceptable, master bedroom SW corner",West portico entry. Formal living front. Family room center. Master SE suite. Bedrooms 2-3 east wing. Bedroom 4 NE. Kitchen NW block with utility and service entry. Staircase core center.,SEMI_URBAN,7.5,1.5,0,
193,10x12m Compact Res,10,12,120,2.97,1291.67,N,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,72,8,9,35,40,25,3.6,4.2,,,,,3.6,4.5,3,3.3,2.4,3,1.5,2.4,,,1.5,1.8,4.5,1.5,0,1,0,"Vellore, Dharmapuri, Krishnagiri","North entrance auspicious, master SW",Verandah spans north frontage. Living room behind verandah east-west axis. Bedroom in south zone. Kitchen and toilet on west service wall.,SEMI_URBAN,7.5,1.5,0,
194,10x12m Compact Res,10,12,120,2.97,1291.67,N,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",72,8,9,30,45,25,3.6,4.2,3,3.6,,,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,0,1,0,"Vellore, Dharmapuri, Krishnagiri","North entrance auspicious, master SW",Verandah full north width. Living-dining spine east-west behind verandah. Master bedroom SW corner. Second bedroom SE. Kitchen and utility NW service block.,SEMI_URBAN,7.5,1.5,0,
195,10x12m Compact Res,10,12,120,2.97,1291.67,N,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",72,8,9,25,50,25,3.6,4.2,3,3.6,2.7,3.3,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,1,1,0,"Vellore, Dharmapuri, Krishnagiri","North entrance auspicious, master SW",North verandah full width. Living-dining open plan behind. Master bedroom SW. Bedroom 2 south-center. Bedroom 3 SE. Kitchen NW with utility. Staircase NE corner.,SEMI_URBAN,7.5,1.5,0,
196,10x12m Compact Res,10,12,120,2.97,1291.67,N,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",72,8,9,22,55,23,3.6,4.2,3,3.6,2.7,3.3,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,1,1,0,"Vellore, Dharmapuri, Krishnagiri","North entrance auspicious, master SW",Grand north verandah. Formal living and dining front zone. Master suite SW with walk-in. Bedrooms 2-3 south wing. Bedroom 4 east. Kitchen NW with pantry and utility. Central courtyard. Staircase NE.,SEMI_URBAN,7.5,1.5,1,Corner plot allows two-side setback relaxation per DTCP rules.
197,10x12m Compact Res,10,12,120,2.97,1291.67,S,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,72,8,9,35,40,25,3.6,4.2,,,,,3.6,4.5,3,3.3,2.4,3,1.5,2.4,,,1.5,1.8,4.5,1.5,0,1,0,"Vellore, Dharmapuri, Krishnagiri","South entry needs vastu remedies, master SW",Entry verandah south. Living central spine. Bedroom placed north for privacy. Kitchen west side. Toilet between bedroom and kitchen.,SEMI_URBAN,7.5,1.5,0,
198,10x12m Compact Res,10,12,120,2.97,1291.67,S,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",72,8,9,30,45,25,3.6,4.2,3,3.6,,,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,0,1,0,"Vellore, Dharmapuri, Krishnagiri","South entry needs vastu remedies, master SW",South verandah entry. Living room central. Master bedroom NW for vastu. Bedroom 2 NE. Kitchen SW with utility. Common toilet between bedrooms.,SEMI_URBAN,7.5,1.5,0,
199,10x12m Compact Res,10,12,120,2.97,1291.67,S,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",72,8,9,25,50,25,3.6,4.2,3,3.6,2.7,3.3,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,1,1,0,"Vellore, Dharmapuri, Krishnagiri","South entry needs vastu remedies, master SW",South verandah entry. Living central axis. Three bedrooms arranged north strip. Master NW per vastu. Kitchen SW service zone. Courtyard center if space allows.,SEMI_URBAN,7.5,1.5,0,
200,10x12m Compact Res,10,12,120,2.97,1291.67,S,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",72,8,9,22,55,23,3.6,4.2,3,3.6,2.7,3.3,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,1,1,0,"Vellore, Dharmapuri, Krishnagiri","South entry needs vastu remedies, master SW",South portico entry. Double-height living central. Master bedroom NW per vastu. Bedroom 2 NE. Bedrooms 3-4 north wing. Kitchen SW with service yard. Central courtyard with skylight.,SEMI_URBAN,7.5,1.5,0,
201,10x12m Compact Res,10,12,120,2.97,1291.67,E,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,72,8,9,35,40,25,3.6,4.2,,,,,3.6,4.5,3,3.3,2.4,3,1.5,2.4,,,1.5,1.8,4.5,1.5,0,1,0,"Vellore, Dharmapuri, Krishnagiri",East facing most auspicious per vastu,East verandah full depth. Living room front east. Bedroom rear west corner. Kitchen south service strip. Toilet adjacent bedroom.,SEMI_URBAN,7.5,1.5,0,
202,10x12m Compact Res,10,12,120,2.97,1291.67,E,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",72,8,9,30,45,25,3.6,4.2,3,3.6,,,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,0,1,0,"Vellore, Dharmapuri, Krishnagiri",East facing most auspicious per vastu,East verandah along frontage. Living room front-east. Dining behind living. Master bedroom SW corner. Bedroom 2 NW. Kitchen and services west wall.,SEMI_URBAN,7.5,1.5,0,
203,10x12m Compact Res,10,12,120,2.97,1291.67,E,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",72,8,9,25,50,25,3.6,4.2,3,3.6,2.7,3.3,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,1,1,0,"Vellore, Dharmapuri, Krishnagiri",East facing most auspicious per vastu,East verandah along depth. Living-dining front east half. Master bedroom SW. Bedrooms 2 and 3 west strip. Kitchen NW service block. Staircase south wall.,SEMI_URBAN,7.5,1.5,1,Corner plot allows two-side setback relaxation per DTCP rules.
204,10x12m Compact Res,10,12,120,2.97,1291.67,E,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",72,8,9,22,55,23,3.6,4.2,3,3.6,2.7,3.3,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,1,1,0,"Vellore, Dharmapuri, Krishnagiri",East facing most auspicious per vastu,East verandah grand entry. Living-dining front east wing. Master SW suite. Bedrooms 2-3 west wing. Bedroom 4 NW. Kitchen and utility west service block. Courtyard center. Staircase south.,SEMI_URBAN,7.5,1.5,0,
205,10x12m Compact Res,10,12,120,2.97,1291.67,W,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,72,8,9,35,40,25,3.6,4.2,,,,,3.6,4.5,3,3.3,2.4,3,1.5,2.4,,,1.5,1.8,4.5,1.5,0,1,0,"Vellore, Dharmapuri, Krishnagiri","West entry acceptable, master bedroom SW corner",West entry verandah. Living front zone. Bedroom east rear for morning light. Kitchen and utility south strip. Toilet beside bedroom.,SEMI_URBAN,7.5,1.5,0,
206,10x12m Compact Res,10,12,120,2.97,1291.67,W,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",72,8,9,30,45,25,3.6,4.2,3,3.6,,,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,0,1,0,"Vellore, Dharmapuri, Krishnagiri","West entry acceptable, master bedroom SW corner",West entry with verandah. Living-dining front zone. Master bedroom SE for morning sun. Bedroom 2 NE. Kitchen NW service corner with utility area.,SEMI_URBAN,7.5,1.5,0,
207,10x12m Compact Res,10,12,120,2.97,1291.67,W,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",72,8,9,25,50,25,3.6,4.2,3,3.6,2.7,3.3,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,1,1,0,"Vellore, Dharmapuri, Krishnagiri","West entry acceptable, master bedroom SW corner",West entry verandah. Living room front. Dining adjacent. Master bedroom SE. Bedroom 2 NE. Bedroom 3 east-center. Kitchen and services NW corner block.,SEMI_URBAN,7.5,1.5,0,
208,10x12m Compact Res,10,12,120,2.97,1291.67,W,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",72,8,9,22,55,23,3.6,4.2,3,3.6,2.7,3.3,3.6,4.5,3,3.3,2.4,3,1.5,2.4,1.2,1.8,1.5,1.8,4.5,1.5,1,1,0,"Vellore, Dharmapuri, Krishnagiri","West entry acceptable, master bedroom SW corner",West portico entry. Formal living front. Family room center. Master SE suite. Bedrooms 2-3 east wing. Bedroom 4 NE. Kitchen NW block with utility and service entry. Staircase core center.,SEMI_URBAN,7.5,1.5,0,
209,8x10m Budget Plot,8,10,80,1.98,861.11,N,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,51,6.8,7.5,35,40,25,3,3.6,,,,,3,3.6,2.4,2.7,2.4,3,1.5,2.4,,,1.5,1.8,4.5,1.5,0,1,0,"Chennai, Kancheepuram, Tiruvallur","North entrance auspicious, master SW",Verandah spans north frontage. Living room behind verandah east-west axis. Bedroom in south zone. Kitchen and toilet on west service wall.,URBAN_RESIDENTIAL,6,1.5,0,
210,8x10m Budget Plot,8,10,80,1.98,861.11,N,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",51,6.8,7.5,30,45,25,3,3.6,3,3.6,,,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,0,1,0,"Chennai, Kancheepuram, Tiruvallur","North entrance auspicious, master SW",Verandah full north width. Living-dining spine east-west behind verandah. Master bedroom SW corner. Second bedroom SE. Kitchen and utility NW service block.,URBAN_RESIDENTIAL,6,1.5,1,Corner plot allows two-side setback relaxation per DTCP rules.
211,8x10m Budget Plot,8,10,80,1.98,861.11,N,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",51,6.8,7.5,25,50,25,3,3.6,3,3.6,2.7,3.3,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,1,1,0,"Chennai, Kancheepuram, Tiruvallur","North entrance auspicious, master SW",North verandah full width. Living-dining open plan behind. Master bedroom SW. Bedroom 2 south-center. Bedroom 3 SE. Kitchen NW with utility. Staircase NE corner.,URBAN_RESIDENTIAL,6,1.5,0,
212,8x10m Budget Plot,8,10,80,1.98,861.11,N,4BHK,0,4BHK requires minimum 130sqm plot; insufficient space for four bedrooms plus services,51,6.8,7.5,22,55,23,3,3.6,3,3.6,2.7,3.3,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,1,1,0,"Chennai, Kancheepuram, Tiruvallur","North entrance auspicious, master SW",Grand north verandah. Formal living and dining front zone. Master suite SW with walk-in. Bedrooms 2-3 south wing. Bedroom 4 east. Kitchen NW with pantry and utility. Central courtyard. Staircase NE.,URBAN_RESIDENTIAL,6,1.5,0,
213,8x10m Budget Plot,8,10,80,1.98,861.11,S,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,51,6.8,7.5,35,40,25,3,3.6,,,,,3,3.6,2.4,2.7,2.4,3,1.5,2.4,,,1.5,1.8,4.5,1.5,0,1,0,"Chennai, Kancheepuram, Tiruvallur","South entry needs vastu remedies, master SW",Entry verandah south. Living central spine. Bedroom placed north for privacy. Kitchen west side. Toilet between bedroom and kitchen.,URBAN_RESIDENTIAL,6,1.5,0,
214,8x10m Budget Plot,8,10,80,1.98,861.11,S,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",51,6.8,7.5,30,45,25,3,3.6,3,3.6,,,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,0,1,0,"Chennai, Kancheepuram, Tiruvallur","South entry needs vastu remedies, master SW",South verandah entry. Living room central. Master bedroom NW for vastu. Bedroom 2 NE. Kitchen SW with utility. Common toilet between bedrooms.,URBAN_RESIDENTIAL,6,1.5,0,
215,8x10m Budget Plot,8,10,80,1.98,861.11,S,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",51,6.8,7.5,25,50,25,3,3.6,3,3.6,2.7,3.3,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,1,1,0,"Chennai, Kancheepuram, Tiruvallur","South entry needs vastu remedies, master SW",South verandah entry. Living central axis. Three bedrooms arranged north strip. Master NW per vastu. Kitchen SW service zone. Courtyard center if space allows.,URBAN_RESIDENTIAL,6,1.5,0,
216,8x10m Budget Plot,8,10,80,1.98,861.11,S,4BHK,0,4BHK requires minimum 130sqm plot; insufficient space for four bedrooms plus services,51,6.8,7.5,22,55,23,3,3.6,3,3.6,2.7,3.3,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,1,1,0,"Chennai, Kancheepuram, Tiruvallur","South entry needs vastu remedies, master SW",South portico entry. Double-height living central. Master bedroom NW per vastu. Bedroom 2 NE. Bedrooms 3-4 north wing. Kitchen SW with service yard. Central courtyard with skylight.,URBAN_RESIDENTIAL,6,1.5,0,
217,8x10m Budget Plot,8,10,80,1.98,861.11,E,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,51,6.8,7.5,35,40,25,3,3.6,,,,,3,3.6,2.4,2.7,2.4,3,1.5,2.4,,,1.5,1.8,4.5,1.5,0,1,0,"Chennai, Kancheepuram, Tiruvallur",East facing most auspicious per vastu,East verandah full depth. Living room front east. Bedroom rear west corner. Kitchen south service strip. Toilet adjacent bedroom.,URBAN_RESIDENTIAL,6,1.5,1,Corner plot allows two-side setback relaxation per DTCP rules.
218,8x10m Budget Plot,8,10,80,1.98,861.11,E,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",51,6.8,7.5,30,45,25,3,3.6,3,3.6,,,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,0,1,0,"Chennai, Kancheepuram, Tiruvallur",East facing most auspicious per vastu,East verandah along frontage. Living room front-east. Dining behind living. Master bedroom SW corner. Bedroom 2 NW. Kitchen and services west wall.,URBAN_RESIDENTIAL,6,1.5,0,
219,8x10m Budget Plot,8,10,80,1.98,861.11,E,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",51,6.8,7.5,25,50,25,3,3.6,3,3.6,2.7,3.3,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,1,1,0,"Chennai, Kancheepuram, Tiruvallur",East facing most auspicious per vastu,East verandah along depth. Living-dining front east half. Master bedroom SW. Bedrooms 2 and 3 west strip. Kitchen NW service block. Staircase south wall.,URBAN_RESIDENTIAL,6,1.5,0,
220,8x10m Budget Plot,8,10,80,1.98,861.11,E,4BHK,0,4BHK requires minimum 130sqm plot; insufficient space for four bedrooms plus services,51,6.8,7.5,22,55,23,3,3.6,3,3.6,2.7,3.3,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,1,1,0,"Chennai, Kancheepuram, Tiruvallur",East facing most auspicious per vastu,East verandah grand entry. Living-dining front east wing. Master SW suite. Bedrooms 2-3 west wing. Bedroom 4 NW. Kitchen and utility west service block. Courtyard center. Staircase south.,URBAN_RESIDENTIAL,6,1.5,0,
221,8x10m Budget Plot,8,10,80,1.98,861.11,W,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,51,6.8,7.5,35,40,25,3,3.6,,,,,3,3.6,2.4,2.7,2.4,3,1.5,2.4,,,1.5,1.8,4.5,1.5,0,1,0,"Chennai, Kancheepuram, Tiruvallur","West entry acceptable, master bedroom SW corner",West entry verandah. Living front zone. Bedroom east rear for morning light. Kitchen and utility south strip. Toilet beside bedroom.,URBAN_RESIDENTIAL,6,1.5,0,
222,8x10m Budget Plot,8,10,80,1.98,861.11,W,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",51,6.8,7.5,30,45,25,3,3.6,3,3.6,,,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,0,1,0,"Chennai, Kancheepuram, Tiruvallur","West entry acceptable, master bedroom SW corner",West entry with verandah. Living-dining front zone. Master bedroom SE for morning sun. Bedroom 2 NE. Kitchen NW service corner with utility area.,URBAN_RESIDENTIAL,6,1.5,0,
223,8x10m Budget Plot,8,10,80,1.98,861.11,W,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",51,6.8,7.5,25,50,25,3,3.6,3,3.6,2.7,3.3,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,1,1,0,"Chennai, Kancheepuram, Tiruvallur","West entry acceptable, master bedroom SW corner",West entry verandah. Living room front. Dining adjacent. Master bedroom SE. Bedroom 2 NE. Bedroom 3 east-center. Kitchen and services NW corner block.,URBAN_RESIDENTIAL,6,1.5,0,
224,8x10m Budget Plot,8,10,80,1.98,861.11,W,4BHK,0,4BHK requires minimum 130sqm plot; insufficient space for four bedrooms plus services,51,6.8,7.5,22,55,23,3,3.6,3,3.6,2.7,3.3,3,3.6,2.4,2.7,2.4,3,1.5,2.4,1.2,1.5,1.5,1.8,4.5,1.5,1,1,0,"Chennai, Kancheepuram, Tiruvallur","West entry acceptable, master bedroom SW corner",West portico entry. Formal living front. Family room center. Master SE suite. Bedrooms 2-3 east wing. Bedroom 4 NE. Kitchen NW block with utility and service entry. Staircase core center.,URBAN_RESIDENTIAL,6,1.5,1,Corner plot allows two-side setback relaxation per DTCP rules.
225,15x20m Medium Plot,15,20,300,7.41,3229.17,N,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,186,12,15.5,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,6,1.8,0,1,0,"Coimbatore, Ooty, Kodaikanal","North entrance auspicious, master SW",Verandah spans north frontage. Living room behind verandah east-west axis. Bedroom in south zone. Kitchen and toilet on west service wall.,VILLA,9,2,0,
226,15x20m Medium Plot,15,20,300,7.41,3229.17,N,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",186,12,15.5,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Coimbatore, Ooty, Kodaikanal","North entrance auspicious, master SW",Verandah full north width. Living-dining spine east-west behind verandah. Master bedroom SW corner. Second bedroom SE. Kitchen and utility NW service block.,VILLA,9,2,0,
227,15x20m Medium Plot,15,20,300,7.41,3229.17,N,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",186,12,15.5,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Coimbatore, Ooty, Kodaikanal","North entrance auspicious, master SW",North verandah full width. Living-dining open plan behind. Master bedroom SW. Bedroom 2 south-center. Bedroom 3 SE. Kitchen NW with utility. Staircase NE corner.,VILLA,9,2,0,
228,15x20m Medium Plot,15,20,300,7.41,3229.17,N,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",186,12,15.5,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Coimbatore, Ooty, Kodaikanal","North entrance auspicious, master SW",Grand north verandah. Formal living and dining front zone. Master suite SW with walk-in. Bedrooms 2-3 south wing. Bedroom 4 east. Kitchen NW with pantry and utility. Central courtyard. Staircase NE.,VILLA,9,2,0,
229,15x20m Medium Plot,15,20,300,7.41,3229.17,S,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,186,12,15.5,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,6,1.8,0,1,0,"Coimbatore, Ooty, Kodaikanal","South entry needs vastu remedies, master SW",Entry verandah south. Living central spine. Bedroom placed north for privacy. Kitchen west side. Toilet between bedroom and kitchen.,VILLA,9,2,0,
230,15x20m Medium Plot,15,20,300,7.41,3229.17,S,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",186,12,15.5,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Coimbatore, Ooty, Kodaikanal","South entry needs vastu remedies, master SW",South verandah entry. Living room central. Master bedroom NW for vastu. Bedroom 2 NE. Kitchen SW with utility. Common toilet between bedrooms.,VILLA,9,2,0,
231,15x20m Medium Plot,15,20,300,7.41,3229.17,S,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",186,12,15.5,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Coimbatore, Ooty, Kodaikanal","South entry needs vastu remedies, master SW",South verandah entry. Living central axis. Three bedrooms arranged north strip. Master NW per vastu. Kitchen SW service zone. Courtyard center if space allows.,VILLA,9,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
232,15x20m Medium Plot,15,20,300,7.41,3229.17,S,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",186,12,15.5,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Coimbatore, Ooty, Kodaikanal","South entry needs vastu remedies, master SW",South portico entry. Double-height living central. Master bedroom NW per vastu. Bedroom 2 NE. Bedrooms 3-4 north wing. Kitchen SW with service yard. Central courtyard with skylight.,VILLA,9,2,0,
233,15x20m Medium Plot,15,20,300,7.41,3229.17,E,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,186,12,15.5,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,6,1.8,0,1,0,"Coimbatore, Ooty, Kodaikanal",East facing most auspicious per vastu,East verandah full depth. Living room front east. Bedroom rear west corner. Kitchen south service strip. Toilet adjacent bedroom.,VILLA,9,2,0,
234,15x20m Medium Plot,15,20,300,7.41,3229.17,E,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",186,12,15.5,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Coimbatore, Ooty, Kodaikanal",East facing most auspicious per vastu,East verandah along frontage. Living room front-east. Dining behind living. Master bedroom SW corner. Bedroom 2 NW. Kitchen and services west wall.,VILLA,9,2,0,
235,15x20m Medium Plot,15,20,300,7.41,3229.17,E,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",186,12,15.5,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Coimbatore, Ooty, Kodaikanal",East facing most auspicious per vastu,East verandah along depth. Living-dining front east half. Master bedroom SW. Bedrooms 2 and 3 west strip. Kitchen NW service block. Staircase south wall.,VILLA,9,2,0,
236,15x20m Medium Plot,15,20,300,7.41,3229.17,E,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",186,12,15.5,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Coimbatore, Ooty, Kodaikanal",East facing most auspicious per vastu,East verandah grand entry. Living-dining front east wing. Master SW suite. Bedrooms 2-3 west wing. Bedroom 4 NW. Kitchen and utility west service block. Courtyard center. Staircase south.,VILLA,9,2,0,
237,15x20m Medium Plot,15,20,300,7.41,3229.17,W,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,186,12,15.5,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,6,1.8,0,1,0,"Coimbatore, Ooty, Kodaikanal","West entry acceptable, master bedroom SW corner",West entry verandah. Living front zone. Bedroom east rear for morning light. Kitchen and utility south strip. Toilet beside bedroom.,VILLA,9,2,0,
238,15x20m Medium Plot,15,20,300,7.41,3229.17,W,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",186,12,15.5,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Coimbatore, Ooty, Kodaikanal","West entry acceptable, master bedroom SW corner",West entry with verandah. Living-dining front zone. Master bedroom SE for morning sun. Bedroom 2 NE. Kitchen NW service corner with utility area.,VILLA,9,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
